id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,imdb_votes
ts56636,My Sassy Girl,SHOW,2017,TV-14,41,"['comedy', 'romance']",['KR'],6.9,561
ts84780,Wild District,SHOW,2018,TV-MA,45,"['drama', 'thriller', 'action', 'crime']",['CO'],8.2,1898
tm375729,Us and Them,MOVIE,2018,,120,"['romance', 'drama']",['CN'],7.4,4026
ts75012,Million Yen Women,SHOW,2017,,30,"['drama', 'comedy']",['JP'],7.6,1794
ts82296,My ID is Gangnam Beauty,SHOW,2018,TV-MA,63,"['drama', 'comedy', 'romance']",['KR'],7.4,3774
ts57148,Champions,SHOW,2018,TV-PG,21,['comedy'],['US'],6.1,3736
tm311319,Manhunt,MOVIE,2017,,106,"['thriller', 'action', 'crime']","['HK', 'CN']",5.2,3210
ts83359,100 Days My Prince,SHOW,2018,TV-14,75,"['drama', 'thriller', 'comedy', 'history', 'romance', 'action']",['KR'],7.8,1938
tm270490,The B-Side: Elsa Dorfman's Portrait Photography,MOVIE,2017,R,76,['documentation'],['US'],6.7,743
tm358949,A Very Country Christmas,MOVIE,2017,G,83,"['romance', 'drama', 'family', 'comedy']","['CA', 'US']",6,1622
tm408104,Greg Davies: You Magnificent Beast,MOVIE,2018,,66,['comedy'],['GB'],7.1,2328
ts79330,Girls Incarcerated,SHOW,2018,TV-MA,45,"['reality', 'documentation']",['GB'],7.3,1073
tm428073,When Angels Sleep,MOVIE,2018,,94,"['thriller', 'drama', 'horror', 'fantasy', 'action', 'crime', 'european']",['ES'],5.5,3619
ts85202,Brainchild,SHOW,2018,TV-Y7,25,"['documentation', 'family']",['US'],8.1,415
tm429377,Bert Kreischer: Secret Time,MOVIE,2018,,57,"['comedy', 'documentation']",['US'],7.3,2307
ts81036,The Who Was? Show,SHOW,2018,,25,"['comedy', 'family']",[],6.8,604
tm330869,Show Dogs,MOVIE,2018,PG,90,"['comedy', 'crime', 'family']","['GB', 'US']",3.9,4653
tm350607,Escape from Mr. Lemoncello's Library,MOVIE,2017,G,69,"['fantasy', 'family']","['CA', 'US']",5.4,440
tm417317,Bhavesh Joshi Superhero,MOVIE,2018,,155,"['drama', 'action', 'crime']",['IN'],7.7,8587
ts83457,Cleo & Cuquin,SHOW,2018,TV-Y,7,"['animation', 'family']","['ES', 'US']",8,98
tm407295,Amateur,MOVIE,2018,R,96,"['drama', 'sport']",['US'],5.9,4303
ts82181,Back Street Girls: Goku Dolls,SHOW,2018,TV-MA,24,"['comedy', 'animation']",['JP'],6.6,815
tm282910,Fireworks,MOVIE,2017,PG-13,90,"['drama', 'documentation', 'fantasy', 'romance', 'scifi', 'family', 'animation']",['JP'],5.6,3147
ts53516,Edgar Rice Burroughs' Tarzan and Jane,SHOW,2017,TV-Y7,21,"['action', 'scifi', 'animation', 'comedy', 'drama', 'family']",['US'],4.8,270
tm429984,Pachamama,MOVIE,2018,PG,72,"['fantasy', 'animation', 'family', 'european']","['LU', 'CA', 'FR']",6.8,848
ts112279,Empire Games,SHOW,2018,,49,"['history', 'documentation']",[],5.8,306
tm419496,Lust Stories,MOVIE,2018,R,120,"['romance', 'drama']",['IN'],6.4,10725
tm344173,All I Wish,MOVIE,2018,G,94,"['comedy', 'drama', 'romance']",['US'],5.2,1564
ts82375,Beyblade Burst Turbo,SHOW,2018,TV-Y7,24,"['action', 'scifi']",['JP'],,
ts95274,Age of Tanks,SHOW,2017,TV-PG,54,"['documentation', 'history']",['FR'],7.3,852
tm362180,"Ram Dass, Going Home",MOVIE,2017,PG-13,31,['documentation'],['US'],,
tm294581,The Clapper,MOVIE,2018,R,89,"['comedy', 'drama']",['US'],5.1,7425
tm313120,Chasing Coral,MOVIE,2017,,93,['documentation'],['US'],8.1,5143
ts118696,Robot Trains,SHOW,2017,TV-Y7,12,"['fantasy', 'scifi', 'animation', 'action', 'comedy']",['KR'],6,87
ts82398,My Dead Ex,SHOW,2018,,25,"['drama', 'scifi', 'comedy']",['US'],7.4,478
tm477838,Disconnect,MOVIE,2018,,107,"['romance', 'comedy', 'scifi']",['KE'],5.3,117
ts116101,Crazy Delicious,SHOW,2017,,51,['reality'],['GB'],8.9,15
ts82867,Becoming Champions,SHOW,2018,TV-G,45,"['documentation', 'sport']",['US'],6.7,389
ts83554,Inside the Criminal Mind,SHOW,2018,TV-MA,48,"['crime', 'documentation']",['US'],5.4,986
ts58442,Live Up To Your Name,SHOW,2017,TV-MA,69,"['drama', 'fantasy', 'romance']",['KR'],8,1224
tm374216,Take Your Pills,MOVIE,2018,,87,['documentation'],['US'],6.3,5048
tm232464,Raees,MOVIE,2017,R,143,"['thriller', 'drama', 'action', 'crime']",['IN'],6.7,43835
tm367473,Bad Seeds,MOVIE,2018,,100,"['comedy', 'european']",['FR'],7.3,5407
tm361743,A Miraculous Christmas Special: Tales of Ladybug and Cat Noir,MOVIE,2017,,21,[],"['KR', 'FR', 'JP']",,
tm413049,Animal World,MOVIE,2018,R,125,"['thriller', 'action', 'fantasy', 'scifi', 'comedy', 'drama']",['CN'],6.5,4367
ts80030,Fastest Car,SHOW,2018,TV-MA,45,"['reality', 'documentation']",['US'],7.1,1324
tm311193,Seeking a Man,MOVIE,2017,,100,"['comedy', 'drama', 'romance']",['EG'],6.3,602
tm307761,Toilet: A Love Story,MOVIE,2017,,155,"['comedy', 'drama', 'romance']",['IN'],7.2,20675
ts84977,Terrorism Close Calls,SHOW,2018,,51,['documentation'],['US'],5.1,688
tm371959,6 Balloons,MOVIE,2018,,75,['drama'],['US'],5.9,4087
tm320206,#realityhigh,MOVIE,2017,,99,"['comedy', 'drama', 'romance']",['US'],5.2,6283
ts82424,13 Reasons Why: Beyond the Reasons,SHOW,2017,TV-MA,42,['documentation'],['US'],6.2,322
tm408306,Seth Rogen's Hilarity for Charity,MOVIE,2018,,70,"['comedy', 'documentation']",['CA'],5,2360
tm422715,Stree,MOVIE,2018,,128,"['horror', 'comedy']",['IN'],7.6,32814
tm301024,Wedding Unplanned,MOVIE,2017,,94,"['comedy', 'romance', 'drama', 'european']",['FR'],5.7,1610
ts83247,Stay Here,SHOW,2018,TV-PG,32,['reality'],['US'],7.4,1095
ts80410,Kantaro: The Sweet Tooth Salaryman,SHOW,2017,,30,"['comedy', 'drama']",['JP'],7.6,791
ts79856,SWORDGAI The Animation,SHOW,2018,TV-MA,22,"['scifi', 'animation', 'action', 'fantasy', 'horror']",['JP'],5.8,907
ts76509,Beyond Stranger Things,SHOW,2017,TV-14,21,['documentation'],['US'],7.4,1883
ts90880,44 Cats,SHOW,2018,TV-Y7,15,"['action', 'comedy', 'family', 'music', 'animation']",['IT'],6.1,283
tm418870,Close Enemies,MOVIE,2018,,111,"['drama', 'thriller', 'european']","['FR', 'BE']",6.4,2607
tm340366,The Mitfords: A Tale of Two Sisters,MOVIE,2017,,44,['documentation'],[],,
tm370447,The Tree of Blood,MOVIE,2018,,130,"['drama', 'european']",['ES'],6.4,2934
tm425884,They'll Love Me When I'm Dead,MOVIE,2018,,98,['documentation'],['US'],7.4,4953
tm429382,Nappily Ever After,MOVIE,2018,NC-17,100,"['comedy', 'drama', 'romance']",['US'],6.4,9139
tm322210,Bomb Scared,MOVIE,2017,,89,"['comedy', 'european']",['ES'],5.7,2846
tm313748,Handsome: A Netflix Mystery Movie,MOVIE,2017,,81,"['comedy', 'documentation']",['US'],5.2,4465
ts80084,Dragon Pilot: Hisone and Masotan,SHOW,2018,TV-14,24,"['scifi', 'drama', 'animation', 'fantasy']",['JP'],6.9,494
ts86279,Nailed It! Holiday!,SHOW,2018,TV-PG,36,['reality'],['US'],7.7,1086
tm244300,Lommbock,MOVIE,2017,,102,"['comedy', 'european']",['DE'],6.7,3647
ts77467,Terrace House: Opening New Doors,SHOW,2017,,40,"['reality', 'drama']",['JP'],7.8,952
tm366143,Maktub,MOVIE,2017,PG-13,100,"['drama', 'comedy']",['IL'],7.3,2831
tm432838,Black Is Beltza,MOVIE,2018,,88,"['thriller', 'animation', 'drama']",['ES'],5.8,292
tm463806,The Legend of Cocaine Island,MOVIE,2018,,87,['documentation'],['US'],6.3,3287
tm313712,Mom,MOVIE,2017,,147,"['crime', 'thriller', 'drama']",['IN'],7.2,10320
ts80042,ReBoot: The Guardian Code,SHOW,2018,TV-G,23,"['action', 'scifi', 'comedy', 'drama']",['CA'],3.8,1189
tm244287,Half Girlfriend,MOVIE,2017,,135,"['romance', 'drama']",['IN'],4.6,7090
ts75718,Neo Yokio,SHOW,2017,TV-MA,23,"['scifi', 'action', 'animation', 'comedy', 'fantasy']",['US'],5.9,3359
ts75620,Black,SHOW,2017,TV-MA,78,"['scifi', 'drama', 'action', 'thriller', 'horror', 'romance', 'crime', 'fantasy']",['KR'],8,3665
tm299764,The Motive,MOVIE,2017,,104,"['drama', 'thriller', 'comedy', 'crime', 'european']","['MX', 'ES']",6.5,5713
tm407775,Lady J,MOVIE,2018,,110,"['romance', 'drama', 'european']",['FR'],6.8,3306
tm334949,Right Here Right Now,MOVIE,2018,,89,"['drama', 'music', 'comedy', 'european']",['DE'],5.4,311
tm409942,Shéhérazade,MOVIE,2018,,106,"['thriller', 'drama', 'romance', 'european']",['FR'],7,2195
tm238587,Shepherds and Butchers,MOVIE,2017,R,106,"['drama', 'crime']","['US', 'DE', 'ZA']",6.8,3460
tm410748,The Most Unknown,MOVIE,2018,,92,['documentation'],['US'],6.6,2067
tm413955,A Fortunate Man,MOVIE,2018,,162,"['drama', 'romance', 'european']",['DK'],7.2,6093
tm376015,LEGO Marvel Super Heroes: Guardians of the Galaxy - The Thanos Threat,MOVIE,2017,,21,"['animation', 'fantasy', 'scifi', 'action', 'comedy']",['US'],5.9,444
tm346334,Out of Thin Air,MOVIE,2017,,85,"['crime', 'documentation']","['GB', 'IS']",6.3,2271
tm434727,"Ron White: If You Quit Listening, I'll Shut Up",MOVIE,2018,,63,['comedy'],['US'],6.5,827
tm409817,Sir,MOVIE,2018,,99,"['romance', 'drama', 'european']","['FR', 'IN']",7.7,6893
tm307776,Secret Superstar,MOVIE,2017,,150,"['drama', 'music']",['IN'],7.9,24046
tm372917,Pope Francis: A Man of His Word,MOVIE,2018,PG,96,"['documentation', 'european']","['IT', 'CH', 'VA', 'FR', 'DE']",6.4,2240
tm426202,Demetri Martin: The Overthinker,MOVIE,2018,,56,['comedy'],['US'],7.2,1697
tm367008,Katt Williams: Great America,MOVIE,2018,,60,['comedy'],['US'],6.2,940
tm270987,Sahara,MOVIE,2017,,86,"['comedy', 'family', 'romance', 'animation', 'drama', 'european']","['FR', 'CA']",5.5,2778
tm328175,Budapest,MOVIE,2018,R,102,"['comedy', 'european']",['FR'],5.4,2893
tm359713,El Camino Christmas,MOVIE,2017,,97,"['crime', 'comedy', 'western']",['US'],5.7,8519
tm366019,BuyBust,MOVIE,2018,,127,"['thriller', 'action', 'drama', 'crime']",['PH'],5.8,1874
tm353046,Patton Oswalt: Annihilation,MOVIE,2017,,66,"['comedy', 'documentation']",['US'],7.2,2367
ts76159,Super Monsters,SHOW,2017,TV-Y,12,"['animation', 'comedy', 'family', 'horror']",['CA'],6.3,411
tm321627,Ali's Wedding,MOVIE,2017,,110,"['comedy', 'drama', 'romance']",['AU'],6.9,4959
tm311283,Amy Schumer: The Leather Special,MOVIE,2017,,57,['comedy'],['US'],3,9753
tm368441,Aapla Manus,MOVIE,2018,,132,"['thriller', 'drama']",['IN'],7,922
tm244292,Bibi & Tina: Perfect Pandemonium,MOVIE,2017,,110,"['fantasy', 'drama', 'family', 'comedy', 'european']",['DE'],4,457
ts76793,Shot in the Dark,SHOW,2017,TV-MA,35,"['reality', 'documentation', 'thriller']",['US'],8,1770
ts85236,Castle and Castle,SHOW,2018,TV-MA,58,['drama'],['NG'],,
tm368310,Retablo,MOVIE,2018,,95,['drama'],"['DE', 'NO', 'PE']",7.5,1711
tm411358,The American Meme,MOVIE,2018,,95,['documentation'],['US'],6.8,17034
tm300056,Holy Goalie,MOVIE,2018,,95,"['comedy', 'sport', 'european']",['ES'],5.3,1603
tm344336,Burn Out,MOVIE,2018,,107,"['thriller', 'crime', 'action', 'european']",['FR'],6.2,3718
tm372054,The Tribe,MOVIE,2018,,90,"['comedy', 'family', 'european']",['ES'],5.8,2627
tm405901,Family Blood,MOVIE,2018,,92,"['horror', 'thriller', 'drama']",['US'],4.2,2934
ts55627,Time: The Kalief Browder Story,SHOW,2017,TV-MA,22,['documentation'],['US'],8.5,2641
tm350887,Barbie: Dolphin Magic,MOVIE,2017,G,63,['fantasy'],['CA'],,
ts89067,Love and Fortune,SHOW,2018,TV-MA,69,"['drama', 'romance']",['JP'],7.3,547
ts78145,Drug Lords,SHOW,2018,TV-MA,45,['documentation'],['US'],6.8,1305
ts83407,Follow This,SHOW,2018,TV-MA,18,['documentation'],['US'],4.9,710
ts85953,Paprika,SHOW,2018,TV-Y,13,"['animation', 'family']",['US'],7.5,26
ts84799,Victim Number 8,SHOW,2018,,30,"['drama', 'crime', 'fantasy', 'action', 'thriller']",['ES'],7,1994
ts83213,The Rise of Phoenixes,SHOW,2018,TV-14,45,"['drama', 'history', 'romance']",['CN'],8.4,1477
tm415875,Break,MOVIE,2018,,91,"['drama', 'comedy', 'european']",['FR'],5.8,1144
tm375302,Derren Brown: The Push,MOVIE,2018,,69,"['reality', 'documentation']",[],7.5,3637
ts57291,Unrequited Love,SHOW,2017,,39,['drama'],['JP'],6.7,10
tm372305,First Match,MOVIE,2018,,102,"['drama', 'sport']",['US'],6.4,2242
tm515157,Point Blank,MOVIE,2017,NC-17,86,"['action', 'thriller', 'crime', 'drama']",['US'],5.7,14184
tm376234,The Warning,MOVIE,2018,,93,"['fantasy', 'thriller', 'action', 'horror', 'crime', 'drama', 'european']",['ES'],5.9,6278
tm441198,The Princess Switch,MOVIE,2018,PG,101,"['romance', 'comedy', 'drama', 'family']",['US'],6,27650
tm366590,Sanju,MOVIE,2018,,161,"['drama', 'comedy']","['IN', 'US']",7.7,52227
tm418039,LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,MOVIE,2018,,22,"['fantasy', 'action', 'comedy', 'scifi', 'animation']",['US'],5.6,551
tm371212,My Perfect Romance,MOVIE,2018,PG-13,91,['romance'],['CA'],4.6,3012
tm366972,The Drug King,MOVIE,2018,,139,"['crime', 'drama', 'action']",['KR'],6.2,3103
tm411288,Nigerian Prince,MOVIE,2018,,104,"['thriller', 'crime', 'drama']","['US', 'NG']",5.8,383
tm244321,Sun Dogs,MOVIE,2017,,93,"['drama', 'fantasy', 'comedy']","['MX', 'US']",6.2,2284
tm358746,A Witches' Ball,MOVIE,2017,PG,90,"['fantasy', 'scifi', 'family', 'comedy']",['CA'],5.2,376
tm340587,Ittefaq,MOVIE,2017,PG,107,"['thriller', 'crime']",['IN'],7.2,12095
tm359975,The Chase,MOVIE,2017,,110,"['thriller', 'crime', 'drama']",['KR'],6.6,2957
tm852185,Limitless,MOVIE,2017,,59,['documentation'],['IN'],,
tm444469,Eerie,MOVIE,2018,,101,"['horror', 'thriller', 'crime', 'drama']","['SG', 'PH']",4.6,2297
ts85810,Al Hayba,SHOW,2017,TV-PG,45,"['action', 'thriller', 'crime', 'romance', 'drama']",['AE'],7.5,1201
ts85276,Hymn of Death,SHOW,2018,,45,"['drama', 'history', 'music', 'romance']",['KR'],7.6,1104
tm374357,Going for Gold,MOVIE,2018,G,89,"['drama', 'family', 'sport']",['AU'],4.8,537
tm321073,Judwaa 2,MOVIE,2017,,150,"['romance', 'action', 'comedy']",['IN'],3.6,10517
tm352033,The Milk System,MOVIE,2018,,90,"['documentation', 'european']","['DE', 'IT']",7,525
ts85126,The Degenerates,SHOW,2018,,28,['comedy'],['US'],6.2,666
ts85217,Motown Magic,SHOW,2018,TV-Y,17,"['animation', 'comedy', 'family', 'fantasy', 'music']",['US'],7.9,292
tm421776,Ronnie Coleman: The King,MOVIE,2018,,93,['documentation'],['US'],7,3730
tm314295,Nobody Speak: Trials of the Free Press,MOVIE,2017,,95,"['documentation', 'european']","['NL', 'US']",6.5,4092
ts89372,Titipo Titipo,SHOW,2018,TV-Y,18,['animation'],['KR'],6.6,19
ts83489,Blood Pact,SHOW,2018,,60,"['drama', 'crime']",['BR'],6.7,140
tm327708,Bareilly Ki Barfi,MOVIE,2017,,123,"['romance', 'comedy']",['IN'],7.5,23011
ts79988,Lost Song,SHOW,2018,TV-14,24,"['scifi', 'action', 'animation', 'drama', 'fantasy', 'music', 'romance']",['JP'],7,375
ts78692,Rapture,SHOW,2018,TV-MA,60,"['documentation', 'scifi', 'thriller', 'horror', 'music']",['US'],5.4,11
tm233484,Duck Duck Goose,MOVIE,2018,PG,82,"['comedy', 'family', 'animation']",['CN'],5.7,3686
tm440678,Revenger,MOVIE,2018,NC-17,102,"['action', 'crime', 'thriller']",['KR'],5.7,4252
ts84782,Larva Island,SHOW,2018,TV-Y7,8,"['comedy', 'animation']","['KR', 'US']",6.6,416
tm242108,Little Boxes,MOVIE,2017,,84,"['drama', 'comedy']",['US'],5.9,1971
ts82419,Zac & Mia,SHOW,2017,TV-14,20,['drama'],['US'],7.8,622
ts95011,Move,SHOW,2018,TV-MA,25,['documentation'],['US'],7.5,112
tm348568,Jerry Before Seinfeld,MOVIE,2017,,62,"['comedy', 'documentation']",['US'],7,5643
tm320727,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",MOVIE,2017,,60,"['comedy', 'documentation']",['US'],7.4,2868
ts80342,AMO,SHOW,2018,TV-MA,24,['crime'],['PH'],6.6,410
tm365961,Mustang Island,MOVIE,2017,,86,"['comedy', 'drama']",['US'],6.2,522
tm299783,The Laws of Thermodynamics,MOVIE,2018,,100,"['romance', 'comedy', 'european']",['ES'],6,2726
tm427143,Edge of Fear,MOVIE,2018,R,91,"['thriller', 'crime', 'action']",['US'],4.5,3124
ts80479,Clean with Passion for Now,SHOW,2018,TV-MA,69,"['comedy', 'drama', 'romance']",['KR'],7,1246
tm375962,Nothing to Lose,MOVIE,2018,PG,130,['drama'],['BR'],2.3,23016
ts74765,Daughters of Destiny,SHOW,2017,,0,['documentation'],['IN'],8.6,900
ts90869,Love Daily,SHOW,2018,,18,"['drama', 'romance']",['US'],6.2,153
tm299381,Uncertain Glory,MOVIE,2017,,115,"['drama', 'european']",['ES'],6.2,943
tm320489,Expedition Happiness,MOVIE,2017,G,95,"['documentation', 'european']",['DE'],5.9,4483
ts58480,Ari Shaffir: Double Negative,SHOW,2017,,45,['comedy'],['US'],,
tm138667,Taramani,MOVIE,2017,,150,"['drama', 'romance']",['IN'],7.5,1605
tm280060,Step Sisters,MOVIE,2018,PG-13,104,['comedy'],['US'],5.4,4460
tm363922,Dovlatov,MOVIE,2018,PG-13,126,['drama'],"['RU', 'RS', 'PL']",6.4,1974
tm349273,Hot Sweet Sour,MOVIE,2017,,102,"['romance', 'drama']",['TR'],6.1,2450
ts94470,Relatable,SHOW,2018,,0,['comedy'],[],,
ts92726,They've Gotta Have Us,SHOW,2018,TV-14,59,['documentation'],['GB'],7.7,292
tm347850,SPF-18,MOVIE,2017,PG-13,75,"['romance', 'drama', 'sport']",['US'],3.2,5122
ts224746,Millennials,SHOW,2018,TV-MA,35,['drama'],['AR'],,
tm410298,Samouni Road,MOVIE,2018,,129,"['documentation', 'animation', 'european']","['FR', 'IT']",6.7,160
tm368729,My Birthday Song,MOVIE,2018,,95,['thriller'],['IN'],5.6,282
tm441060,ReMastered: Tricky Dick & The Man in Black,MOVIE,2018,,58,"['documentation', 'music']",['US'],7.1,1463
tm434676,Joe Rogan: Strange Times,MOVIE,2018,,63,['comedy'],['US'],7.3,4300
tm346939,Alaska Is a Drag,MOVIE,2017,,83,['drama'],['US'],6.5,386
tm244196,Rangoon,MOVIE,2017,,167,"['war', 'history', 'drama', 'romance', 'action']",['IN'],5.7,4690
tm438995,A Christmas Prince: The Royal Wedding,MOVIE,2018,PG,101,"['romance', 'drama']",['US'],5.3,10658
ts83070,72 Dangerous Animals: Asia,SHOW,2018,TV-14,47,['documentation'],['US'],6.6,517
ts85618,Prince of Peoria,SHOW,2018,TV-Y7,26,"['comedy', 'family']",['US'],5.7,471
tm354644,Something Huge,MOVIE,2017,,86,"['comedy', 'european']",['ES'],4.4,479
tm440996,Trevor Noah: Son of Patricia,MOVIE,2018,R,63,['comedy'],['US'],7.3,3970
tm242765,Raising the Bar,MOVIE,2017,PG,93,"['drama', 'family', 'documentation', 'sport']",['AU'],5.5,1545
tm348073,Pup Star: Better 2Gether,MOVIE,2017,G,90,['family'],['US'],4.4,234
tm307751,Jab Harry Met Sejal,MOVIE,2017,PG,144,"['romance', 'comedy', 'drama']",['IN'],5,20501
tm273600,Kuroko's Basketball the Movie: Last Game,MOVIE,2017,,90,"['animation', 'drama', 'sport']",['JP'],7.7,2445
ts81596,Black Crows,SHOW,2017,TV-MA,39,"['war', 'drama', 'thriller']","['AE', 'SA', 'SY']",5.4,295
tm464542,Tottaa Pataaka Item Maal,MOVIE,2018,,107,['drama'],['IN'],7.6,8051
tm445456,Pihu,MOVIE,2018,G,91,"['thriller', 'drama', 'family']",['IN'],6.7,2411
tm481188,Isoken,MOVIE,2017,,100,"['romance', 'drama', 'comedy']",['NG'],6.6,306
tm309903,The Little Vampire 3D,MOVIE,2017,,83,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']","['GB', 'DE', 'DK', 'NL']",5.4,1687
tm424888,Armed to the Teeth,MOVIE,2018,,108,"['documentation', 'crime', 'thriller']",['MX'],7.9,634
tm317491,Spyder,MOVIE,2017,,145,"['thriller', 'action', 'crime']",['IN'],6.3,10230
tm355666,Saving Capitalism,MOVIE,2017,,73,['documentation'],['US'],6.8,3157
ts74959,Yummy Mummies,SHOW,2017,,41,"['reality', 'comedy']",['AU'],4,673
tm331117,Carbone,MOVIE,2017,,104,"['thriller', 'crime', 'european']","['BE', 'FR']",6.5,2550
tm409494,Ali Wong: Hard Knock Wife,MOVIE,2018,,64,['comedy'],['US'],7.3,4874
tm348392,The Last Shaman,MOVIE,2017,,83,"['documentation', 'drama', 'family', 'european']","['GB', 'US', 'IL', 'IT', 'PE']",6.6,1865
tm375007,Feminists: What Were They Thinking?,MOVIE,2018,,86,['documentation'],['US'],6.9,2196
tm411467,Dany Boon: Des Hauts-De-France,MOVIE,2018,,90,"['comedy', 'european']",['FR'],6.2,91
tm416620,Quién te cantará,MOVIE,2018,,125,"['thriller', 'drama', 'music', 'european']","['FR', 'ES']",6.9,2854
ts81485,Ponysitters Club,SHOW,2018,TV-Y,23,['family'],['US'],6,116
ts82445,Ashes of Love,SHOW,2018,TV-14,43,"['drama', 'comedy', 'thriller', 'fantasy', 'romance']",['CN'],8.5,1875
tm357272,Barbra: The Music ... The Mem'ries ... The Magic!,MOVIE,2017,,108,"['documentation', 'music']",['US'],7.5,448
ts78099,72 Dangerous Animals: Latin America,SHOW,2017,,43,['documentation'],"['AU', 'US']",6.5,559
tm446987,Russell Brand: Re:Birth,MOVIE,2018,,63,['comedy'],['GB'],6.5,1193
tm307551,Katherine Ryan: In Trouble,MOVIE,2017,,63,['comedy'],['GB'],7,2165
tm349752,Heroin(e),MOVIE,2017,,39,['documentation'],['US'],,
ts85183,Vai Anitta,SHOW,2018,TV-MA,40,"['documentation', 'reality']",['BR'],5.6,448
ts84484,Dancing Queen,SHOW,2018,,41,"['reality', 'music']",['US'],6.9,1590
tm359658,The 3rd Eye,MOVIE,2017,,107,"['horror', 'thriller', 'animation', 'drama', 'fantasy', 'european']",['ID'],5.1,1373
tm311898,Small Crimes,MOVIE,2017,,95,"['crime', 'drama', 'thriller']","['CA', 'US']",5.8,7948
tm421748,Ee Nagaraniki Emaindi,MOVIE,2018,,120,"['drama', 'comedy']",['IN'],7.9,2817
tm429174,Gun City,MOVIE,2018,,127,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",6.3,3819
ts83045,Accidentally In Love,SHOW,2018,TV-14,29,"['comedy', 'drama', 'music', 'romance']",['CN'],7.6,1100
tm361770,Craig Ferguson: Tickle Fight,MOVIE,2017,,66,['comedy'],['US'],6.6,995
tm375547,El club de los buenos infieles,MOVIE,2018,,90,"['comedy', 'european']",['ES'],5.5,642
ts78707,The Joel McHale Show with Joel McHale,SHOW,2018,TV-MA,29,['comedy'],['US'],7.1,2378
ts76245,The Day I Met El Chapo: The Kate del Castillo Story,SHOW,2017,TV-MA,55,['documentation'],['MX'],6.8,1073
tm279585,Deidra & Laney Rob a Train,MOVIE,2017,,92,"['drama', 'comedy', 'crime']",['US'],6,1887
tm307774,Jagga Jasoos,MOVIE,2017,PG,180,"['romance', 'action', 'comedy']",['IN'],6.4,10092
tm411503,Candy Jar,MOVIE,2018,PG-13,92,['comedy'],['US'],5.8,4950
tm363329,Christmas Wedding Planner,MOVIE,2017,PG,86,['romance'],['CA'],4.3,5913
tm326704,Parmanu: The Story of Pokhran,MOVIE,2018,,129,"['drama', 'history', 'action']",['IN'],7.6,23771
tm359030,F.R.E.D.I.,MOVIE,2018,,89,"['scifi', 'family']",['XX'],4.9,1010
tm327652,"Roxanne, Roxanne",MOVIE,2017,,98,"['drama', 'music']",['US'],6.2,3173
